X_scan,Y_scan,X_acc,Y_acc,Radius,Mean,StdDev,Prominence_min,Prominence_pseudo
7,8,241.5473,395.2493,3,29.8889,0.0000,3,19
7,8,294.3499,390.4849,3,38.6667,0.0000,3,31
7,8,391.4795,291.2591,3,26.4444,0.0000,3,21
7,8,369.3261,339.4242,3,26.8889,0.0000,3,19
7,8,131.3983,342.2863,3,75.4444,0.0000,3,53
7,8,394.1806,322.0638,3,31.7778,0.0000,3,23
7,8,269.0516,408.4958,3,38.3333,0.0000,3,27
7,8,189.5789,398.5755,3,37.2222,0.0000,3,24
7,8,414.4256,244.2248,3,32.0000,0.0000,3,24
7,8,410.4315,213.3776,3,8.3333,0.0000,3,9
7,8,347.1000,388.0357,3,32.3333,0.0000,3,21
7,8,416.1218,274.1819,3,35.8889,0.0000,3,24
7,8,161.2278,386.2661,3,34.1111,0.0000,3,23
7,8,216.4736,412.4528,3,23.8889,0.0000,3,20
7,8,372.1289,369.3498,3,17.6667,0.0000,3,12
7,8,322.2015,404.1546,3,10.1111,0.0000,3,8
7,8,134.2287,372.4592,3,45.3333,0.0000,3,30
7,8,396.4270,352.4258,3,23.1111,0.0000,3,18
7,8,419.0881,305.1906,3,43.0000,0.0000,3,28
7,8,243.3036,426.4846,3,18.7778,0.0000,3,14
7,8,231.5747,87.1638,3,31.3333,0.0000,3,19
7,8,296.3916,422.4914,3,16.5556,0.0000,3,14
7,8,285.0096,83.1326,3,19.5556,0.0000,3,12
8,8,256.1881,256.1351,3,195.5556,0.0000,3,189
8,8,229.4209,242.2614,3,183.2222,0.0000,3,140
8,8,284.1618,268.4305,3,197.1111,0.0000,3,158
8,8,281.5165,238.6377,3,184.1111,0.0000,3,124
8,8,231.4562,273.5298,3,133.5556,0.0000,3,102
8,8,254.4694,225.3080,3,81.3333,0.0000,3,66
8,8,259.4079,287.0011,3,153.7778,0.0000,3,113
8,8,308.3814,252.1606,3,196.7778,0.0000,3,154
8,8,279.3915,209.0912,3,206.3333,0.0000,3,161
8,8,227.3916,212.3414,3,67.4444,0.0000,3,55
8,8,287.0747,299.3353,3,179.0000,0.0000,3,134
8,8,203.4843,260.0328,3,209.4444,0.0000,3,171
8,8,233.4977,305.1873,3,203.5556,0.0000,3,166
8,8,262.2671,316.4339,3,89.2222,0.0000,3,71
8,8,202.5027,229.2290,3,88.4444,0.0000,3,63
8,8,206.3693,290.4064,3,97.5556,0.0000,3,79
8,8,311.5062,282.3002,3,97.7778,0.0000,3,71
8,8,252.1756,195.2225,3,26.1111,0.0000,3,21
8,8,307.0719,222.0321,3,172.4444,0.0000,3,124
8,8,177.2218,246.2626,3,83.7778,0.0000,3,61
8,8,179.1561,277.2902,3,86.8889,0.0000,3,60
8,8,304.1759,192.1726,3,78.8889,0.0000,3,56
8,8,336.3295,265.2622,3,66.0000,0.0000,3,52
8,8,199.2906,198.4852,3,9.2222,0.0000,3,8
8,8,314.2482,312.3596,3,72.7778,0.0000,3,55
8,8,277.1118,178.2135,3,11.3333,0.0000,3,9
8,8,289.5344,330.1231,3,78.7778,0.0000,3,52
8,8,209.0461,322.0457,3,67.2222,0.0000,3,47
8,8,334.3656,234.5477,3,133.0000,0.0000,3,97
8,8,224.3000,181.4104,3,7.7778,0.0000,3,5
8,8,236.3256,335.0076,3,53.7778,0.0000,3,38
8,8,174.4040,216.2500,3,10.7778,0.0000,3,8
8,8,331.4830,204.5015,3,139.2222,0.0000,3,108
8,8,181.3500,308.1337,3,82.5556,0.0000,3,60
8,8,339.3778,295.4978,3,98.4444,0.0000,3,82
8,8,249.3016,164.2023,3,7.4444,0.0000,3,5
8,8,264.4541,348.0462,3,116.1111,0.0000,3,82
8,8,152.1992,263.5061,3,65.8889,0.0000,3,47
8,8,361.0707,248.2951,3,101.3333,0.0000,3,73
8,8,302.0185,161.1953,3,15.4444,0.0000,3,10
8,8,211.2093,352.4116,3,106.3333,0.0000,3,79
8,8,317.1647,343.2070,3,69.5556,0.0000,3,50
8,8,150.1732,233.1693,3,5.6667,0.0000,3,4
8,8,154.1038,294.2489,3,89.7778,0.0000,3,60
8,8,183.4896,338.2068,3,37.1111,0.0000,3,28
8,8,329.3493,174.0766,3,11.6667,0.0000,3,7
8,8,359.1292,217.6081,3,61.0000,0.0000,3,43
8,8,341.5312,325.4835,3,48.4444,0.0000,3,36
8,8,239.1603,365.2812,3,41.0000,0.0000,3,32
8,8,363.5696,279.0357,3,29.1111,0.0000,3,20
8,8,292.1271,360.4100,3,36.2222,0.0000,3,27
8,8,356.2196,188.0887,3,35.8889,0.0000,3,24
8,8,156.3033,325.1974,3,69.4444,0.0000,3,52
8,8,366.4750,309.0995,3,47.0000,0.0000,3,36
8,8,267.0621,378.2405,3,44.0000,0.0000,3,32
8,8,386.3849,230.5343,3,42.2222,0.0000,3,31
8,8,186.4483,369.2524,3,24.1111,0.0000,3,19
8,8,214.3276,382.1446,3,28.7778,0.0000,3,22
8,8,389.1946,261.2539,3,37.4444,0.0000,3,25
8,8,319.1570,374.1734,3,35.6667,0.0000,3,25
8,8,344.2325,357.2181,3,24.6667,0.0000,3,16
8,8,130.1936,311.3207,3,76.8889,0.0000,3,52
8,8,383.3641,201.0321,3,40.4444,0.0000,3,31
8,8,159.2960,355.3959,3,34.8889,0.0000,3,27
8,8,241.5473,395.2493,3,29.8889,0.0000,3,19
8,8,294.3499,390.4849,3,38.6667,0.0000,3,31
8,8,391.4795,291.2591,3,26.4444,0.0000,3,21
8,8,369.3261,339.4242,3,26.8889,0.0000,3,19
8,8,131.3983,342.2863,3,75.4444,0.0000,3,53
8,8,394.1806,322.0638,3,31.7778,0.0000,3,23
8,8,269.0516,408.4958,3,38.3333,0.0000,3,27
8,8,189.5789,398.5755,3,37.2222,0.0000,3,24
8,8,414.4256,244.2248,3,32.0000,0.0000,3,24
8,8,410.4315,213.3776,3,8.3333,0.0000,3,9
8,8,347.1000,388.0357,3,32.3333,0.0000,3,21
8,8,416.1218,274.1819,3,35.8889,0.0000,3,24
8,8,161.2278,386.2661,3,34.1111,0.0000,3,23
8,8,216.4736,412.4528,3,23.8889,0.0000,3,20
8,8,372.1289,369.3498,3,17.6667,0.0000,3,12
8,8,322.2015,404.1546,3,10.1111,0.0000,3,8
8,8,134.2287,372.4592,3,45.3333,0.0000,3,30
8,8,396.4270,352.4258,3,23.1111,0.0000,3,18
8,8,419.0881,305.1906,3,43.0000,0.0000,3,28
8,8,243.3036,426.4846,3,18.7778,0.0000,3,14
8,8,231.5747,87.1638,3,31.3333,0.0000,3,19
8,8,296.3916,422.4914,3,16.5556,0.0000,3,14
8,8,285.0096,83.1326,3,19.5556,0.0000,3,12
9,8,256.1881,256.1351,3,195.5556,0.0000,3,189
9,8,229.4209,242.2614,3,183.2222,0.0000,3,140
9,8,284.1618,268.4305,3,197.1111,0.0000,3,158
9,8,281.5165,238.6377,3,184.1111,0.0000,3,124
9,8,231.4562,273.5298,3,133.5556,0.0000,3,102
9,8,254.4694,225.3080,3,81.3333,0.0000,3,66
9,8,259.4079,287.0011,3,153.7778,0.0000,3,113
9,8,308.3814,252.1606,3,196.7778,0.0000,3,154
9,8,279.3915,209.0912,3,206.3333,0.0000,3,161
9,8,227.3916,212.3414,3,67.4444,0.0000,3,55
9,8,287.0747,299.3353,3,179.0000,0.0000,3,134
9,8,203.4843,260.0328,3,209.4444,0.0000,3,171
9,8,233.4977,305.1873,3,203.5556,0.0000,3,166
9,8,262.2671,316.4339,3,89.2222,0.0000,3,71
9,8,202.5027,229.2290,3,88.4444,0.0000,3,63
9,8,206.3693,290.4064,3,97.5556,0.0000,3,79
9,8,311.5062,282.3002,3,97.7778,0.0000,3,71
9,8,252.1756,195.2225,3,26.1111,0.0000,3,21
9,8,307.0719,222.0321,3,172.4444,0.0000,3,124
9,8,177.2218,246.2626,3,83.7778,0.0000,3,61
9,8,179.1561,277.2902,3,86.8889,0.0000,3,60
9,8,304.1759,192.1726,3,78.8889,0.0000,3,56
9,8,336.3295,265.2622,3,66.0000,0.0000,3,52
9,8,199.2906,198.4852,3,9.2222,0.0000,3,8
9,8,314.2482,312.3596,3,72.7778,0.0000,3,55
9,8,277.1118,178.2135,3,11.3333,0.0000,3,9
9,8,289.5344,330.1231,3,78.7778,0.0000,3,52
9,8,209.0461,322.0457,3,67.2222,0.0000,3,47
9,8,334.3656,234.5477,3,133.0000,0.0000,3,97
9,8,224.3000,181.4104,3,7.7778,0.0000,3,5
9,8,236.3256,335.0076,3,53.7778,0.0000,3,38
9,8,174.4040,216.2500,3,10.7778,0.0000,3,8
9,8,331.4830,204.5015,3,139.2222,0.0000,3,108
9,8,181.3500,308.1337,3,82.5556,0.0000,3,60
9,8,339.3778,295.4978,3,98.4444,0.0000,3,82
9,8,249.3016,164.2023,3,7.4444,0.0000,3,5
9,8,264.4541,348.0462,3,116.1111,0.0000,3,82
9,8,152.1992,263.5061,3,65.8889,0.0000,3,47
9,8,361.0707,248.2951,3,101.3333,0.0000,3,73
9,8,302.0185,161.1953,3,15.4444,0.0000,3,10
9,8,211.2093,352.4116,3,106.3333,0.0000,3,79
9,8,317.1647,343.2070,3,69.5556,0.0000,3,50
9,8,150.1732,233.1693,3,5.6667,0.0000,3,4
9,8,154.1038,294.2489,3,89.7778,0.0000,3,60
9,8,183.4896,338.2068,3,37.1111,0.0000,3,28
9,8,329.3493,174.0766,3,11.6667,0.0000,3,7
9,8,359.1292,217.6081,3,61.0000,0.0000,3,43
9,8,341.5312,325.4835,3,48.4444,0.0000,3,36
9,8,239.1603,365.2812,3,41.0000,0.0000,3,32
9,8,363.5696,279.0357,3,29.1111,0.0000,3,20
9,8,292.1271,360.4100,3,36.2222,0.0000,3,27
9,8,356.2196,188.0887,3,35.8889,0.0000,3,24
9,8,156.3033,325.1974,3,69.4444,0.0000,3,52
9,8,366.4750,309.0995,3,47.0000,0.0000,3,36
9,8,267.0621,378.2405,3,44.0000,0.0000,3,32
9,8,386.3849,230.5343,3,42.2222,0.0000,3,31
9,8,186.4483,369.2524,3,24.1111,0.0000,3,19
9,8,214.3276,382.1446,3,28.7778,0.0000,3,22
9,8,389.1946,261.2539,3,37.4444,0.0000,3,25
9,8,319.1570,374.1734,3,35.6667,0.0000,3,25
9,8,344.2325,357.2181,3,24.6667,0.0000,3,16
9,8,130.1936,311.3207,3,76.8889,0.0000,3,52
9,8,383.3641,201.0321,3,40.4444,0.0000,3,31
9,8,159.2960,355.3959,3,34.8889,0.0000,3,27
9,8,241.5473,395.2493,3,29.8889,0.0000,3,19
9,8,294.3499,390.4849,3,38.6667,0.0000,3,31
9,8,391.4795,291.2591,3,26.4444,0.0000,3,21
9,8,369.3261,339.4242,3,26.8889,0.0000,3,19
9,8,131.3983,342.2863,3,75.4444,0.0000,3,53
9,8,394.1806,322.0638,3,31.7778,0.0000,3,23
9,8,269.0516,408.4958,3,38.3333,0.0000,3,27
9,8,189.5789,398.5755,3,37.2222,0.0000,3,24
9,8,414.4256,244.2248,3,32.0000,0.0000,3,24
9,8,410.4315,213.3776,3,8.3333,0.0000,3,9
9,8,347.1000,388.0357,3,32.3333,0.0000,3,21
9,8,416.1218,274.1819,3,35.8889,0.0000,3,24
9,8,161.2278,386.2661,3,34.1111,0.0000,3,23
9,8,216.4736,412.4528,3,23.8889,0.0000,3,20
9,8,372.1289,369.3498,3,17.6667,0.0000,3,12
9,8,322.2015,404.1546,3,10.1111,0.0000,3,8
9,8,134.2287,372.4592,3,45.3333,0.0000,3,30
9,8,396.4270,352.4258,3,23.1111,0.0000,3,18
9,8,419.0881,305.1906,3,43.0000,0.0000,3,28
9,8,243.3036,426.4846,3,18.7778,0.0000,3,14
9,8,231.5747,87.1638,3,31.3333,0.0000,3,19
9,8,296.3916,422.4914,3,16.5556,0.0000,3,14
9,8,285.0096,83.1326,3,19.5556,0.0000,3,12
10,8,256.1881,256.1351,3,195.5556,0.0000,3,189
10,8,229.4209,242.2614,3,183.2222,0.0000,3,140
10,8,284.1618,268.4305,3,197.1111,0.0000,3,158
10,8,281.5165,238.6377,3,184.1111,0.0000,3,124
10,8,231.4562,273.5298,3,133.5556,0.0000,3,102
10,8,254.4694,225.3080,3,81.3333,0.0000,3,66
10,8,259.4079,287.0011,3,153.7778,0.0000,3,113
10,8,308.3814,252.1606,3,196.7778,0.0000,3,154
10,8,279.3915,209.0912,3,206.3333,0.0000,3,161
10,8,227.3916,212.3414,3,67.4444,0.0000,3,55
10,8,287.0747,299.3353,3,179.0000,0.0000,3,134
10,8,203.4843,260.0328,3,209.4444,0.0000,3,171
10,8,233.4977,305.1873,3,203.5556,0.0000,3,166
10,8,262.2671,316.4339,3,89.2222,0.0000,3,71
10,8,202.5027,229.2290,3,88.4444,0.0000,3,63
10,8,206.3693,290.4064,3,97.5556,0.0000,3,79
10,8,311.5062,282.3002,3,97.7778,0.0000,3,71
10,8,252.1756,195.2225,3,26.1111,0.0000,3,21
10,8,307.0719,222.0321,3,172.4444,0.0000,3,124
10,8,177.2218,246.2626,3,83.7778,0.0000,3,61
10,8,179.1561,277.2902,3,86.8889,0.0000,3,60
10,8,304.1759,192.1726,3,78.8889,0.0000,3,56
10,8,336.3295,265.2622,3,66.0000,0.0000,3,52
10,8,199.2906,198.4852,3,9.2222,0.0000,3,8
10,8,314.2482,312.3596,3,72.7778,0.0000,3,55
10,8,277.1118,178.2135,3,11.3333,0.0000,3,9
10,8,289.5344,330.1231,3,78.7778,0.0000,3,52
10,8,209.0461,322.0457,3,67.2222,0.0000,3,47
10,8,334.3656,234.5477,3,133.0000,0.0000,3,97
10,8,224.3000,181.4104,3,7.7778,0.0000,3,5
10,8,236.3256,335.0076,3,53.7778,0.0000,3,38
10,8,174.4040,216.2500,3,10.7778,0.0000,3,8
10,8,331.4830,204.5015,3,139.2222,0.0000,3,108
10,8,181.3500,308.1337,3,82.5556,0.0000,3,60
10,8,339.3778,295.4978,3,98.4444,0.0000,3,82
10,8,249.3016,164.2023,3,7.4444,0.0000,3,5
10,8,264.4541,348.0462,3,116.1111,0.0000,3,82
10,8,152.1992,263.5061,3,65.8889,0.0000,3,47
10,8,361.0707,248.2951,3,101.3333,0.0000,3,73
10,8,302.0185,161.1953,3,15.4444,0.0000,3,10
10,8,211.2093,352.4116,3,106.3333,0.0000,3,79
10,8,317.1647,343.2070,3,69.5556,0.0000,3,50
10,8,150.1732,233.1693,3,5.6667,0.0000,3,4
10,8,154.1038,294.2489,3,89.7778,0.0000,3,60
10,8,183.4896,338.2068,3,37.1111,0.0000,3,28
10,8,329.3493,174.0766,3,11.6667,0.0000,3,7
10,8,359.1292,217.6081,3,61.0000,0.0000,3,43
10,8,341.5312,325.4835,3,48.4444,0.0000,3,36
10,8,239.1603,365.2812,3,41.0000,0.0000,3,32
10,8,363.5696,279.0357,3,29.1111,0.0000,3,20
10,8,292.1271,360.4100,3,36.2222,0.0000,3,27
10,8,356.2196,188.0887,3,35.8889,0.0000,3,24
10,8,156.3033,325.1974,3,69.4444,0.0000,3,52
10,8,366.4750,309.0995,3,47.0000,0.0000,3,36
10,8,267.0621,378.2405,3,44.0000,0.0000,3,32
10,8,386.3849,230.5343,3,42.2222,0.0000,3,31
10,8,186.4483,369.2524,3,24.1111,0.0000,3,19
10,8,214.3276,382.1446,3,28.7778,0.0000,3,22
10,8,389.1946,261.2539,3,37.4444,0.0000,3,25
10,8,319.1570,374.1734,3,35.6667,0.0000,3,25
10,8,344.2325,357.2181,3,24.6667,0.0000,3,16
10,8,130.1936,311.3207,3,76.8889,0.0000,3,52
10,8,383.3641,201.0321,3,40.4444,0.0000,3,31
10,8,159.2960,355.3959,3,34.8889,0.0000,3,27
10,8,241.5473,395.2493,3,29.8889,0.0000,3,19
10,8,294.3499,390.4849,3,38.6667,0.0000,3,31
10,8,391.4795,291.2591,3,26.4444,0.0000,3,21
10,8,369.3261,339.4242,3,26.8889,0.0000,3,19
10,8,131.3983,342.2863,3,75.4444,0.0000,3,53
10,8,394.1806,322.0638,3,31.7778,0.0000,3,23
10,8,269.0516,408.4958,3,38.3333,0.0000,3,27
10,8,189.5789,398.5755,3,37.2222,0.0000,3,24
10,8,414.4256,244.2248,3,32.0000,0.0000,3,24
10,8,410.4315,213.3776,3,8.3333,0.0000,3,9
10,8,347.1000,388.0357,3,32.3333,0.0000,3,21
10,8,416.1218,274.1819,3,35.8889,0.0000,3,24
10,8,161.2278,386.2661,3,34.1111,0.0000,3,23
10,8,216.4736,412.4528,3,23.8889,0.0000,3,20
10,8,372.1289,369.3498,3,17.6667,0.0000,3,12
10,8,322.2015,404.1546,3,10.1111,0.0000,3,8
10,8,134.2287,372.4592,3,45.3333,0.0000,3,30
10,8,396.4270,352.4258,3,23.1111,0.0000,3,18
10,8,419.0881,305.1906,3,43.0000,0.0000,3,28
10,8,243.3036,426.4846,3,18.7778,0.0000,3,14
10,8,231.5747,87.1638,3,31.3333,0.0000,3,19
10,8,296.3916,422.4914,3,16.5556,0.0000,3,14
10,8,285.0096,83.1326,3,19.5556,0.0000,3,12
1,9,256.1881,256.1351,3,195.5556,0.0000,3,189
1,9,229.4209,242.2614,3,183.2222,0.0000,3,140
1,9,284.1618,268.4305,3,197.1111,0.0000,3,158
1,9,281.5165,238.6377,3,184.1111,0.0000,3,124
1,9,231.4562,273.5298,3,133.5556,0.0000,3,102
1,9,254.4694,225.3080,3,81.3333,0.0000,3,66
1,9,259.4079,287.0011,3,153.7778,0.0000,3,113
1,9,308.3814,252.1606,3,196.7778,0.0000,3,154
1,9,279.3915,209.0912,3,206.3333,0.0000,3,161
1,9,227.3916,212.3414,3,67.4444,0.0000,3,55
1,9,287.0747,299.3353,3,179.0000,0.0000,3,134
1,9,203.4843,260.0328,3,209.4444,0.0000,3,171
1,9,233.4977,305.1873,3,203.5556,0.0000,3,166
1,9,262.2671,316.4339,3,89.2222,0.0000,3,71
1,9,202.5027,229.2290,3,88.4444,0.0000,3,63
1,9,206.3693,290.4064,3,97.5556,0.0000,3,79
1,9,311.5062,282.3002,3,97.7778,0.0000,3,71
1,9,252.1756,195.2225,3,26.1111,0.0000,3,21
1,9,307.0719,222.0321,3,172.4444,0.0000,3,124
1,9,177.2218,246.2626,3,83.7778,0.0000,3,61
1,9,179.1561,277.2902,3,86.8889,0.0000,3,60
1,9,304.1759,192.1726,3,78.8889,0.0000,3,56
1,9,336.3295,265.2622,3,66.0000,0.0000,3,52
1,9,199.2906,198.4852,3,9.2222,0.0000,3,8
1,9,314.2482,312.3596,3,72.7778,0.0000,3,55
1,9,277.1118,178.2135,3,11.3333,0.0000,3,9
1,9,289.5344,330.1231,3,78.7778,0.0000,3,52
1,9,209.0461,322.0457,3,67.2222,0.0000,3,47
1,9,334.3656,234.5477,3,133.0000,0.0000,3,97
1,9,224.3000,181.4104,3,7.7778,0.0000,3,5
1,9,236.3256,335.0076,3,53.7778,0.0000,3,38
1,9,174.4040,216.2500,3,10.7778,0.0000,3,8
1,9,331.4830,204.5015,3,139.2222,0.0000,3,108
1,9,181.3500,308.1337,3,82.5556,0.0000,3,60
1,9,339.3778,295.4978,3,98.4444,0.0000,3,82
1,9,249.3016,164.2023,3,7.4444,0.0000,3,5
1,9,264.4541,348.0462,3,116.1111,0.0000,3,82
1,9,152.1992,263.5061,3,65.8889,0.0000,3,47
1,9,361.0707,248.2951,3,101.3333,0.0000,3,73
1,9,302.0185,161.1953,3,15.4444,0.0000,3,10
1,9,211.2093,352.4116,3,106.3333,0.0000,3,79
1,9,317.1647,343.2070,3,69.5556,0.0000,3,50
1,9,150.1732,233.1693,3,5.6667,0.0000,3,4
1,9,154.1038,294.2489,3,89.7778,0.0000,3,60
1,9,183.4896,338.2068,3,37.1111,0.0000,3,28
1,9,329.3493,174.0766,3,11.6667,0.0000,3,7
1,9,359.1292,217.6081,3,61.0000,0.0000,3,43
1,9,341.5312,325.4835,3,48.4444,0.0000,3,36
1,9,239.1603,365.2812,3,41.0000,0.0000,3,32
1,9,363.5696,279.0357,3,29.1111,0.0000,3,20
1,9,292.1271,360.4100,3,36.2222,0.0000,3,27
1,9,356.2196,188.0887,3,35.8889,0.0000,3,24
1,9,156.3033,325.1974,3,69.4444,0.0000,3,52
1,9,366.4750,309.0995,3,47.0000,0.0000,3,36
1,9,267.0621,378.2405,3,44.0000,0.0000,3,32
1,9,386.3849,230.5343,3,42.2222,0.0000,3,31
1,9,186.4483,369.2524,3,24.1111,0.0000,3,19
1,9,214.3276,382.1446,3,28.7778,0.0000,3,22
1,9,389.1946,261.2539,3,37.4444,0.0000,3,25
1,9,319.1570,374.1734,3,35.6667,0.0000,3,25
1,9,344.2325,357.2181,3,24.6667,0.0000,3,16
1,9,130.1936,311.3207,3,76.8889,0.0000,3,52
1,9,383.3641,201.0321,3,40.4444,0.0000,3,31
1,9,159.2960,355.3959,3,34.8889,0.0000,3,27
1,9,241.5473,395.2493,3,29.8889,0.0000,3,19
1,9,294.3499,390.4849,3,38.6667,0.0000,3,31
1,9,391.4795,291.2591,3,26.4444,0.0000,3,21
1,9,369.3261,339.4242,3,26.8889,0.0000,3,19
1,9,131.3983,342.2863,3,75.4444,0.0000,3,53
1,9,394.1806,322.0638,3,31.7778,0.0000,3,23
1,9,269.0516,408.4958,3,38.3333,0.0000,3,27
1,9,189.5789,398.5755,3,37.2222,0.0000,3,24
1,9,414.4256,244.2248,3,32.0000,0.0000,3,24
1,9,410.4315,213.3776,3,8.3333,0.0000,3,9
1,9,347.1000,388.0357,3,32.3333,0.0000,3,21
1,9,416.1218,274.1819,3,35.8889,0.0000,3,24
1,9,161.2278,386.2661,3,34.1111,0.0000,3,23
1,9,216.4736,412.4528,3,23.8889,0.0000,3,20
1,9,372.1289,369.3498,3,17.6667,0.0000,3,12
1,9,322.2015,404.1546,3,10.1111,0.0000,3,8
1,9,134.2287,372.4592,3,45.3333,0.0000,3,30
1,9,396.4270,352.4258,3,23.1111,0.0000,3,18
1,9,419.0881,305.1906,3,43.0000,0.0000,3,28
1,9,243.3036,426.4846,3,18.7778,0.0000,3,14
1,9,231.5747,87.1638,3,31.3333,0.0000,3,19
1,9,296.3916,422.4914,3,16.5556,0.0000,3,14
1,9,285.0096,83.1326,3,19.5556,0.0000,3,12
2,9,256.1881,256.1351,3,195.5556,0.0000,3,189
2,9,229.4209,242.2614,3,183.2222,0.0000,3,140
2,9,284.1618,268.4305,3,197.1111,0.0000,3,158
2,9,281.5165,238.6377,3,184.1111,0.0000,3,124
2,9,231.4562,273.5298,3,133.5556,0.0000,3,102
2,9,254.4694,225.3080,3,81.3333,0.0000,3,66
2,9,259.4079,287.0011,3,153.7778,0.0000,3,113
2,9,308.3814,252.1606,3,196.7778,0.0000,3,154
2,9,279.3915,209.0912,3,206.3333,0.0000,3,161
2,9,227.3916,212.3414,3,67.4444,0.0000,3,55
2,9,287.0747,299.3353,3,179.0000,0.0000,3,134
2,9,203.4843,260.0328,3,209.4444,0.0000,3,171
2,9,233.4977,305.1873,3,203.5556,0.0000,3,166
2,9,262.2671,316.4339,3,89.2222,0.0000,3,71
2,9,202.5027,229.2290,3,88.4444,0.0000,3,63
2,9,206.3693,290.4064,3,97.5556,0.0000,3,79
2,9,311.5062,282.3002,3,97.7778,0.0000,3,71
2,9,252.1756,195.2225,3,26.1111,0.0000,3,21
2,9,307.0719,222.0321,3,172.4444,0.0000,3,124
2,9,177.2218,246.2626,3,83.7778,0.0000,3,61
2,9,179.1561,277.2902,3,86.8889,0.0000,3,60
2,9,304.1759,192.1726,3,78.8889,0.0000,3,56
2,9,336.3295,265.2622,3,66.0000,0.0000,3,52
2,9,199.2906,198.4852,3,9.2222,0.0000,3,8
2,9,314.2482,312.3596,3,72.7778,0.0000,3,55
2,9,277.1118,178.2135,3,11.3333,0.0000,3,9
2,9,289.5344,330.1231,3,78.7778,0.0000,3,52
2,9,209.0461,322.0457,3,67.2222,0.0000,3,47
2,9,334.3656,234.5477,3,133.0000,0.0000,3,97
2,9,224.3000,181.4104,3,7.7778,0.0000,3,5
2,9,236.3256,335.0076,3,53.7778,0.0000,3,38
2,9,174.4040,216.2500,3,10.7778,0.0000,3,8
2,9,331.4830,204.5015,3,139.2222,0.0000,3,108
2,9,181.3500,308.1337,3,82.5556,0.0000,3,60
2,9,339.3778,295.4978,3,98.4444,0.0000,3,82
2,9,249.3016,164.2023,3,7.4444,0.0000,3,5
2,9,264.4541,348.0462,3,116.1111,0.0000,3,82
2,9,152.1992,263.5061,3,65.8889,0.0000,3,47
2,9,361.0707,248.2951,3,101.3333,0.0000,3,73
2,9,302.0185,161.1953,3,15.4444,0.0000,3,10
2,9,211.2093,352.4116,3,106.3333,0.0000,3,79
2,9,317.1647,343.2070,3,69.5556,0.0000,3,50
2,9,150.1732,233.1693,3,5.6667,0.0000,3,4
2,9,154.1038,294.2489,3,89.7778,0.0000,3,60
2,9,183.4896,338.2068,3,37.1111,0.0000,3,28
2,9,329.3493,174.0766,3,11.6667,0.0000,3,7
2,9,359.1292,217.6081,3,61.0000,0.0000,3,43
2,9,341.5312,325.4835,3,48.4444,0.0000,3,36
2,9,239.1603,365.2812,3,41.0000,0.0000,3,32
2,9,363.5696,279.0357,3,29.1111,0.0000,3,20
2,9,292.1271,360.4100,3,36.2222,0.0000,3,27
2,9,356.2196,188.0887,3,35.8889,0.0000,3,24
2,9,156.3033,325.1974,3,69.4444,0.0000,3,52
2,9,366.4750,309.0995,3,47.0000,0.0000,3,36
2,9,267.0621,378.2405,3,44.0000,0.0000,3,32
2,9,386.3849,230.5343,3,42.2222,0.0000,3,31
2,9,186.4483,369.2524,3,24.1111,0.0000,3,19
2,9,214.3276,382.1446,3,28.7778,0.0000,3,22
2,9,389.1946,261.2539,3,37.4444,0.0000,3,25
2,9,319.1570,374.1734,3,35.6667,0.0000,3,25
2,9,344.2325,357.2181,3,24.6667,0.0000,3,16
2,9,130.1936,311.3207,3,76.8889,0.0000,3,52
2,9,383.3641,201.0321,3,40.4444,0.0000,3,31
2,9,159.2960,355.3959,3,34.8889,0.0000,3,27
2,9,241.5473,395.2493,3,29.8889,0.0000,3,19
2,9,294.3499,390.4849,3,38.6667,0.0000,3,31
2,9,391.4795,291.2591,3,26.4444,0.0000,3,21
2,9,369.3261,339.4242,3,26.8889,0.0000,3,19
2,9,131.3983,342.2863,3,75.4444,0.0000,3,53
2,9,394.1806,322.0638,3,31.7778,0.0000,3,23
2,9,269.0516,408.4958,3,38.3333,0.0000,3,27
2,9,189.5789,398.5755,3,37.2222,0.0000,3,24
2,9,414.4256,244.2248,3,32.0000,0.0000,3,24
2,9,410.4315,213.3776,3,8.3333,0.0000,3,9
2,9,347.1000,388.0357,3,32.3333,0.0000,3,21
2,9,416.1218,274.1819,3,35.8889,0.0000,3,24
2,9,161.2278,386.2661,3,34.1111,0.0000,3,23
2,9,216.4736,412.4528,3,23.8889,0.0000,3,20
2,9,372.1289,369.3498,3,17.6667,0.0000,3,12
2,9,322.2015,404.1546,3,10.1111,0.0000,3,8
2,9,134.2287,372.4592,3,45.3333,0.0000,3,30
2,9,396.4270,352.4258,3,23.1111,0.0000,3,18
2,9,419.0881,305.1906,3,43.0000,0.0000,3,28
2,9,243.3036,426.4846,3,18.7778,0.0000,3,14
2,9,231.5747,87.1638,3,31.3333,0.0000,3,19
2,9,296.3916,422.4914,3,16.5556,0.0000,3,14
2,9,285.0096,83.1326,3,19.5556,0.0000,3,12
3,9,256.1881,256.1351,3,195.5556,0.0000,3,189
3,9,229.4209,242.2614,3,183.2222,0.0000,3,140
3,9,284.1618,268.4305,3,197.1111,0.0000,3,158
3,9,281.5165,238.6377,3,184.1111,0.0000,3,124
3,9,231.4562,273.5298,3,133.5556,0.0000,3,102
3,9,254.4694,225.3080,3,81.3333,0.0000,3,66
